City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Doha,QA,25.2867,51.5333,73.38,56,0,14.97,clear sky
346,Mizdah,LY,31.4451,12.9801,51.71,37,24,1.61,few clouds
347,Culasian,PH,11.3069,124.6106,83.59,71,93,10.13,overcast clouds
348,Petropavlovka,RU,50.6114,105.3196,25.27,60,100,11.99,overcast clouds
349,Tiszavasvari,HU,47.9667,21.35,36.95,67,99,12.26,overcast clouds
350,Manama,BH,26.2154,50.5832,66.42,81,3,17.49,clear sky
351,Vorozhba,UA,51.1733,34.2192,32.09,84,100,6.98,overcast clouds
352,George,ZA,-33.963,22.4617,63.95,100,100,3.44,fog
353,Sawai Madhopur,IN,25.9833,76.3667,75.31,31,0,10.65,clear sky
354,Narok,KE,-1.0783,35.8601,68.54,55,2,3.06,clear sky
355,Quelimane,MZ,-17.8786,36.8883,77.77,90,82,3.22,light rain
356,Hamilton,US,39.1834,-84.5333,29.95,57,21,4.21,few clouds
357,Acari,PE,-15.4311,-74.6158,73.81,83,100,4.25,overcast clouds
358,Rosario,AR,-32.9468,-60.6393,72.16,98,25,7.94,light rain
359,Havelock,US,34.8791,-76.9013,44.35,74,100,4.07,overcast clouds
360,Krasnoselkup,RU,65.7,82.4667,18.9,95,100,14.18,light snow
361,Kochevo,RU,59.5994,54.3125,27.91,94,100,6.04,overcast clouds
362,Ambilobe,MG,-13.2,49.05,82.02,81,100,3.42,overcast clouds
363,Palmer,US,42.1584,-72.3287,23.14,81,65,3.09,broken clouds
364,Americana,BR,-22.7392,-47.3314,69.1,100,0,5.64,clear sky
365,Kahului,US,20.8947,-156.47,75.85,80,55,4.0,broken clouds
366,Caconda,AO,-13.7333,15.0667,61.77,81,73,2.26,broken clouds
367,Aklavik,CA,68.2191,-135.0107,-17.01,94,19,14.58,few clouds
368,Marfino,RU,55.7028,37.3822,30.15,69,75,13.42,broken clouds
369,Vostok,RU,46.4856,135.8833,18.7,87,80,9.69,light snow
370,Mayo,US,38.8876,-76.5119,35.83,64,100,5.39,overcast clouds
371,Sidi Ali,DZ,36.0998,0.4206,52.95,87,100,6.6,overcast clouds
372,Bogorodskoye,RU,56.55,37.8833,27.27,85,99,8.12,overcast clouds
373,Buala,SB,-8.145,159.5921,81.61,84,100,6.4,moderate rain
374,Ferrol,ES,43.4832,-8.2369,50.25,82,38,7.07,scattered clouds
375,Awjilah,LY,29.1081,21.2869,56.86,36,0,7.56,clear sky
376,Magadan,RU,59.5667,150.8,11.53,80,49,3.98,scattered clouds
377,Port Blair,IN,11.6667,92.75,87.84,58,20,14.97,haze
378,Nouadhibou,MR,20.931,-17.0347,62.47,87,0,20.27,clear sky
379,West Bay,KY,19.3667,-81.4167,78.01,84,3,1.99,clear sky
380,Sept-Iles,CA,50.2001,-66.3821,13.05,87,100,8.99,overcast clouds
381,Jalu,LY,29.0331,21.5482,56.71,35,0,7.52,clear sky
382,Minusinsk,RU,53.7103,91.6875,28.42,68,93,13.76,overcast clouds
383,Kasulu,TZ,-4.5767,30.1025,65.77,89,100,2.84,light rain
384,Santa Cruz Cabralia,BR,-16.2781,-39.0247,71.83,94,20,4.61,few clouds
385,Richards Bay,ZA,-28.783,32.0377,75.22,82,71,4.29,light rain
386,Finnsnes,NO,69.2296,17.9811,38.82,99,100,16.28,light rain
387,Camacari,BR,-12.6975,-38.3242,73.96,78,80,3.24,broken clouds
388,San Cristobal,VE,7.7669,-72.225,65.5,87,60,1.52,broken clouds
389,Vanimo,PG,-2.6741,141.3028,80.87,80,100,4.18,overcast clouds
390,Birjand,IR,32.8663,59.2211,62.08,35,89,19.37,overcast clouds
391,Sur,OM,22.5667,59.5289,81.57,38,0,1.39,clear sky
392,Akdepe,TM,42.0551,59.3788,55.4,36,88,14.92,overcast clouds
393,Pitimbu,BR,-7.4706,-34.8086,79.47,75,75,11.39,broken clouds
394,Coihaique,CL,-45.5752,-72.0662,44.04,98,90,3.6,light rain
395,Waipawa,NZ,-41.4122,175.5153,53.58,64,84,10.38,broken clouds
396,Sorland,NO,67.667,12.6934,43.66,84,100,40.91,overcast clouds
397,Laguna,US,38.421,-121.4238,50.7,54,100,3.6,overcast clouds
398,Yatou,CN,37.15,122.3833,49.62,36,0,16.04,clear sky
399,High Level,CA,58.5169,-117.136,4.41,96,100,6.55,light snow
400,Vestmanna,FO,62.1564,-7.1664,36.52,93,75,6.91,broken clouds
401,Storforshei,NO,66.4043,14.5233,37.65,98,100,13.94,overcast clouds
402,Derzhavinsk,KZ,51.1,66.3167,18.01,92,22,10.04,few clouds
403,Hualmay,PE,-11.0964,-77.6139,70.48,89,78,7.16,broken clouds
404,Pasighat,IN,28.0667,95.3333,76.53,40,49,4.7,scattered clouds
405,Kalemie,CD,-5.9475,29.1947,72.28,87,100,7.7,light rain
406,Prince George,CA,53.9166,-122.753,28.35,94,100,2.86,overcast clouds
407,Oarai,JP,36.3167,140.6,53.47,36,3,21.65,clear sky
408,Lumberton,US,34.6182,-79.0086,52.09,63,98,4.09,overcast clouds
409,Lahaina,US,20.8783,-156.6825,74.55,75,46,6.67,scattered clouds
410,Flinders,AU,-34.5833,150.8552,72.09,86,87,3.98,light rain
411,Phan Thiet,VN,10.9333,108.1,89.51,50,15,24.94,few clouds
412,Waddan,LY,29.1614,16.139,57.72,30,0,4.79,clear sky
413,Hobyo,SO,5.3505,48.5268,80.35,68,93,15.21,overcast clouds
414,Colares,PT,38.7992,-9.4469,54.75,73,46,11.99,scattered clouds
415,Marawi,PH,7.9986,124.2928,76.55,78,40,8.19,scattered clouds
416,Matadi,CD,-5.8167,13.45,76.73,90,19,1.19,few clouds
417,Saint-Francois,FR,46.4154,3.9054,28.67,86,0,2.3,clear sky
418,Ceyhan,TR,37.0247,35.8175,53.44,85,41,2.55,scattered clouds
419,Saint Anthony,US,45.0205,-93.218,17.65,90,13,7.36,few clouds
420,Nha Trang,VN,12.25,109.1833,79.52,74,76,16.11,broken clouds
421,Canaries,ES,28.0,-15.5,57.16,77,75,24.16,broken clouds
422,Fort Frances,CA,48.5999,-93.4003,11.77,94,99,7.34,overcast clouds
423,Newport,GB,51.5877,-2.9984,41.77,83,0,12.55,clear sky
424,Aguimes,ES,27.9054,-15.4461,59.27,79,53,19.93,broken clouds
425,Lazaro Cardenas,MX,17.9583,-102.2,73.24,85,0,2.13,clear sky
426,Tacuarembo,UY,-31.7333,-55.9833,78.44,48,87,6.78,light rain
427,Zhuhai,CN,22.2769,113.5678,68.38,70,18,11.3,few clouds
428,Chicama,PE,-7.8447,-79.1469,72.86,78,95,4.18,overcast clouds
429,Perth,AU,-31.9333,115.8333,89.1,39,0,12.66,clear sky
430,Anuchino,RU,43.9622,133.0544,30.94,67,67,10.47,broken clouds
431,Santa Teresa,VE,10.2341,-66.6631,78.91,99,100,0.4,overcast clouds
432,Panuco,MX,22.05,-98.1667,62.04,89,33,5.14,scattered clouds
433,Rorvik,NO,64.8621,11.2373,36.59,68,97,17.45,overcast clouds
434,Alta Floresta,BR,-9.8756,-56.0861,71.31,96,63,0.38,broken clouds
435,Yantal,RU,56.8471,105.2542,20.8,90,100,10.07,light snow
436,San Ignacio,BZ,17.1561,-89.0714,64.13,95,1,0.43,clear sky
437,Mulege,MX,26.8833,-111.9833,55.94,38,92,5.35,overcast clouds
438,Kathmandu,NP,27.7167,85.3167,67.01,29,89,4.72,overcast clouds
439,Wamba,NG,8.9333,8.6,71.38,18,61,2.28,broken clouds
440,Neka,IR,36.6508,53.299,52.74,98,100,3.44,overcast clouds
441,Ilulissat,GL,69.2167,-51.1,-5.78,65,99,9.22,overcast clouds
442,Magistralnyy,RU,56.1725,107.4458,22.26,80,100,10.2,overcast clouds
443,Burnie,AU,-41.0667,145.9167,65.82,91,97,10.65,overcast clouds
444,Charters Towers,AU,-20.1,146.2667,95.68,31,34,10.18,scattered clouds
445,Yelovo,RU,57.0538,54.9207,32.13,99,100,2.39,light snow
446,Sturgeon Bay,US,44.8342,-87.377,27.21,83,22,18.7,few clouds
447,Ayacucho,PE,-13.1583,-74.2239,53.11,90,99,1.16,overcast clouds
448,Pangnirtung,CA,66.1451,-65.7125,-11.16,92,100,0.72,overcast clouds
449,Griffith,US,41.5284,-87.4237,26.65,76,3,11.23,clear sky
450,Kem,RU,64.9555,34.5793,18.97,70,72,15.86,broken clouds
451,Katherine,AU,-14.4667,132.2667,82.51,71,100,10.11,overcast clouds
452,Bulaevo,KZ,54.9056,70.4439,18.03,93,36,10.27,scattered clouds
453,Baishishan,CN,43.5833,127.5667,30.24,72,70,12.93,broken clouds
454,Ozu,JP,33.5,132.55,51.39,44,1,11.23,clear sky
455,Barrinha,BR,-21.1936,-48.1639,68.9,89,33,2.28,scattered clouds
456,Cao Bang,VN,22.6667,106.25,71.06,58,43,5.66,scattered clouds
457,Basco,PH,20.4487,121.9702,73.99,72,43,16.17,scattered clouds
458,The Pas,CA,53.8251,-101.2541,-2.49,96,100,4.79,overcast clouds
459,Fjerritslev,DK,57.0813,9.2664,35.4,76,38,12.82,scattered clouds
460,Beringovskiy,RU,63.05,179.3167,27.86,98,100,6.22,overcast clouds
461,Mackenzie,CA,55.2999,-123.1698,20.68,97,100,1.48,overcast clouds
462,Svetlaya,RU,46.5389,138.3297,28.04,55,99,12.39,overcast clouds
463,Quatre Cocos,MU,-20.2078,57.7625,80.6,74,86,6.58,light rain
464,Comodoro Rivadavia,AR,-45.8667,-67.5,62.2,46,86,29.06,overcast clouds
465,Warrnambool,AU,-38.3833,142.4833,74.8,82,100,13.18,overcast clouds
466,Namatanai,PG,-3.6667,152.4333,82.42,77,100,10.2,light rain
467,Aksarka,RU,66.5606,67.7975,25.07,92,100,11.18,overcast clouds
468,Jamalpur,BD,24.9167,89.9333,81.93,31,4,3.49,clear sky
469,Dunedin,NZ,-45.8742,170.5036,52.88,62,1,5.77,clear sky
470,Komadi,HU,47.0,21.5,36.23,67,79,11.05,broken clouds
471,Marivan,IR,35.5219,46.176,43.32,71,8,1.12,clear sky
472,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.67,81,53,7.38,broken clouds
473,Nelson Bay,AU,-32.7167,152.15,78.3,81,100,1.99,light rain
474,Atambua,ID,-9.1061,124.8925,79.52,75,100,7.63,light rain
475,Maragogi,BR,-9.0122,-35.2225,77.14,82,58,7.05,broken clouds
476,Havre-Saint-Pierre,CA,50.2334,-63.5986,14.52,94,99,15.55,light snow
477,Qandala,SO,11.472,49.8728,79.81,69,43,2.93,scattered clouds
478,Oktyabrskiy,RU,54.4815,53.471,28.72,84,100,5.5,overcast clouds
479,Caravelas,BR,-17.7125,-39.2481,74.08,84,3,3.49,clear sky
480,College,US,64.8569,-147.8028,19.26,96,100,5.19,light snow
481,Puerto Baquerizo Moreno,EC,-0.9,-89.6,76.55,83,95,4.07,overcast clouds
482,Quixere,BR,-5.0742,-37.9886,75.96,77,85,5.26,overcast clouds
483,Pyay,MM,18.8167,95.2167,97.93,10,0,7.7,clear sky
484,Nanortalik,GL,60.1432,-45.2371,11.7,76,100,19.77,overcast clouds
485,Toamasina,MG,-18.1667,49.3833,77.18,89,100,4.97,overcast clouds
486,Otane,NZ,-39.8833,176.6333,57.27,62,93,7.76,overcast clouds
487,Cleburne,US,32.3476,-97.3867,35.65,85,100,6.62,overcast clouds
488,Chiredzi,ZW,-21.05,31.6667,75.7,69,14,7.18,few clouds
489,Sakaraha,MG,-22.9,44.5333,79.2,66,94,4.59,overcast clouds
490,Parrita,CR,9.5201,-84.3225,73.09,59,15,5.79,few clouds
491,Todos Santos,MX,23.45,-110.2167,69.01,81,81,4.81,broken clouds
492,Jizan,SA,17.3333,42.6667,78.96,63,48,2.68,scattered clouds
493,Mount Pleasant,US,32.7941,-79.8626,57.61,83,71,9.19,broken clouds
494,Rawson,AR,-43.3002,-65.1023,66.04,43,9,8.52,clear sky
495,Xining,CN,36.6167,101.7667,39.79,26,97,5.99,overcast clouds
496,Isiro,CD,2.7739,27.616,77.74,54,80,3.04,broken clouds
497,Susanville,US,40.4163,-120.653,34.47,78,100,2.53,overcast clouds
498,Agua Verde,MX,22.9,-106.05,66.04,67,59,8.08,broken clouds
499,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.52,99,76,0.58,broken clouds
500,Opuwo,NA,-18.0607,13.84,71.6,66,94,2.93,overcast clouds
501,Shelburne,CA,44.0787,-80.2041,21.6,81,95,19.69,overcast clouds
502,Ca Mau,VN,9.1769,105.15,90.01,44,33,17.49,scattered clouds
503,Harbour Breton,CA,47.4833,-55.7983,20.28,86,94,15.01,light snow
504,Nuuk,GL,64.1835,-51.7216,-13.77,93,82,6.06,broken clouds
505,Celestun,MX,20.8667,-90.4,73.67,77,0,10.36,clear sky
506,Kavaratti,IN,10.5669,72.642,81.52,72,20,8.7,few clouds
507,Merauke,ID,-8.4667,140.3333,84.9,66,89,11.79,overcast clouds
508,Wajid,SO,3.8093,43.2471,85.86,42,40,16.17,scattered clouds
509,Kasaragod,IN,12.5,75.0,88.86,36,18,7.4,few clouds
510,Mariental,NA,-24.6333,17.9667,76.24,15,44,9.17,scattered clouds
511,Waingapu,ID,-9.6567,120.2641,84.49,73,90,14.45,overcast clouds
512,Limpapa,PH,7.1197,121.9106,80.74,76,43,6.78,scattered clouds
513,Gazanjyk,TM,39.2446,55.5154,60.3,53,98,17.65,overcast clouds
514,Paita,PE,-5.0892,-81.1144,74.17,73,100,6.87,overcast clouds
515,Flin Flon,CA,54.7682,-101.865,-5.42,92,99,5.26,overcast clouds
516,Abrau-Dyurso,RU,44.69,37.59,42.26,81,99,6.51,overcast clouds
517,Palana,RU,59.1167,159.9667,2.61,93,55,5.23,broken clouds
518,Milkovo,RU,54.7167,158.6167,19.81,81,85,1.7,overcast clouds
519,Udachnyy,RU,66.4167,112.4,3.18,74,99,4.79,overcast clouds
520,Bayan,CN,46.0833,127.4,24.84,79,73,10.94,broken clouds
521,Soverato,IT,38.685,16.5499,47.61,79,83,19.08,broken clouds
522,Belyy Yar,RU,53.6039,91.3903,24.71,78,89,14.52,overcast clouds
523,Prince Rupert,CA,54.3161,-130.3201,39.76,92,100,12.08,light rain
524,Zaraza,VE,9.3503,-65.3245,73.62,91,100,3.71,overcast clouds
525,Arys,KZ,42.4252,68.795,56.93,38,0,6.69,clear sky
526,Hargeysa,SO,9.56,44.065,70.12,56,23,5.77,few clouds
527,Senica,SK,48.6792,17.367,34.05,92,9,6.31,clear sky
528,Cockburn Town,TC,21.4612,-71.1419,76.8,70,1,16.98,clear sky
529,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,28.99,51,75,4.47,broken clouds
530,Cape Canaveral,US,28.4058,-80.6048,69.31,85,0,6.42,clear sky
531,Awbari,LY,26.5921,12.7805,56.93,30,43,6.15,scattered clouds
532,Haldibari,IN,26.3333,88.7667,80.87,30,20,2.1,few clouds
533,Vao,NC,-22.6667,167.4833,79.43,84,91,27.4,overcast clouds
534,San Carlos Del Zulia,VE,9.0,-71.9135,72.27,91,58,3.51,broken clouds
535,Ust-Kut,RU,56.7938,105.7672,21.15,89,100,10.45,light snow
536,Tolentino,IT,43.2126,13.2901,46.47,66,100,5.75,overcast clouds
537,Kutum,SD,14.2,24.6667,61.75,21,1,4.68,clear sky
538,Trinidad,BO,-14.8333,-64.9,74.25,98,92,3.76,overcast clouds
539,Artigas,UY,-30.4,-56.4667,81.57,46,1,7.63,clear sky
540,Amapa,BR,1.0,-52.0,70.99,100,92,1.72,overcast clouds
541,Chapais,CA,49.7834,-74.8492,12.7,87,100,9.6,light snow
542,Severomuysk,RU,56.1481,113.4267,7.84,81,100,6.22,overcast clouds
543,Mosquera,CO,4.7059,-74.2302,51.8,89,95,3.51,overcast clouds
544,Pozhva,RU,59.0912,56.0847,29.43,93,100,4.72,overcast clouds
545,Ambikapur,IN,23.1167,83.2,86.76,19,4,9.04,clear sky
546,Balabac,PH,7.9868,117.0645,83.08,71,28,15.35,scattered clouds
547,Labuhan,ID,-6.8844,112.2051,83.46,78,88,13.87,light rain
548,Alakurtti,RU,66.9672,30.3491,26.64,90,100,13.22,overcast clouds
549,Coari,BR,-4.085,-63.1414,72.52,99,100,0.43,overcast clouds
550,Svetlyy,RU,54.675,20.1347,30.81,74,54,5.35,broken clouds
551,Zaranj,AF,30.9667,61.8833,64.36,17,88,12.44,overcast clouds
552,Dengfeng,CN,34.4553,113.0281,60.82,30,19,14.2,few clouds
553,Panikian,PH,7.0107,126.0242,83.46,71,79,3.6,moderate rain
554,Arrecife,ES,28.963,-13.5477,62.42,78,4,23.6,clear sky
555,San Rafael,AR,-34.6177,-68.3301,70.3,47,15,9.82,few clouds
556,Bandarbeyla,SO,9.4942,50.8122,79.11,67,61,12.01,broken clouds
557,Kudahuvadhoo,MV,2.6708,72.8944,82.74,75,27,10.45,scattered clouds
558,Buchlovice,CZ,49.0863,17.3385,30.94,89,18,7.25,few clouds
559,Acarau,BR,-2.8856,-40.12,77.45,85,53,9.37,broken clouds
560,Tsiroanomandidy,MG,-18.7667,46.0333,70.45,92,100,1.59,light rain
561,Port Lincoln,AU,-34.7333,135.8667,72.84,59,32,13.6,scattered clouds
562,Mandiana,GN,10.6333,-8.6833,82.0,28,91,3.2,overcast clouds
563,Lagos,NG,6.5833,3.75,78.4,90,36,3.69,light rain
564,Naron,ES,43.5167,-8.1528,49.68,86,52,6.93,broken clouds
565,Amta,IN,22.58,88.0083,87.46,33,0,3.29,clear sky
566,Clyde River,CA,70.4692,-68.5914,-14.87,77,47,5.68,scattered clouds
567,Anadyr,RU,64.75,177.4833,30.0,92,100,28.99,overcast clouds
568,Bonavista,CA,48.6499,-53.1147,16.12,62,88,17.38,overcast clouds
569,Careiro Da Varzea,BR,-3.2003,-59.8119,77.61,98,100,2.91,overcast clouds
570,Laviana,ES,43.2333,-5.5333,45.45,84,74,4.7,broken clouds
571,Howard Springs,AU,-12.497,131.047,83.79,77,98,9.33,moderate rain
572,Madingou,CG,-4.1536,13.55,73.81,94,99,2.01,overcast clouds
573,Saint-Augustin,CA,51.226,-58.6502,-9.65,97,88,4.41,overcast clouds
574,Ishigaki,JP,24.3448,124.1572,67.23,83,99,17.16,overcast clouds
575,Dondo,MZ,-19.6094,34.7431,76.8,87,60,5.66,light rain
576,Boguchany,RU,58.3814,97.4531,21.61,81,97,8.95,overcast clouds
577,Grand Gaube,MU,-20.0064,57.6608,84.38,73,86,7.0,overcast clouds
578,Axim,GH,4.8699,-2.2405,78.19,91,31,5.79,light rain
579,Kysyl-Syr,RU,63.8986,122.7617,3.63,86,100,3.06,overcast clouds
580,Dakar,SN,14.6937,-17.4441,65.28,83,47,23.69,scattered clouds
581,Ancona,IT,43.55,13.1667,39.81,71,100,10.8,overcast clouds
582,Asau,RO,46.4333,26.4,31.32,80,72,5.06,broken clouds
583,Novyy Urengoy,RU,66.0833,76.6333,22.42,95,100,13.18,light snow
584,Gorontalo,ID,0.5412,123.0595,84.85,69,87,8.05,overcast clouds
585,Rio Gallegos,AR,-51.6226,-69.2181,48.7,74,100,8.88,overcast clouds
586,Lethem,GY,3.3803,-59.7968,75.58,83,88,11.52,overcast clouds
587,Asgabat,TM,37.95,58.3833,58.35,59,100,6.04,overcast clouds
588,Bambanglipuro,ID,-7.95,110.2833,86.02,64,88,12.77,overcast clouds
589,Shaunavon,CA,49.6501,-108.4181,22.28,81,81,12.73,broken clouds
590,Eureka,US,40.8021,-124.1637,48.63,79,100,7.74,overcast clouds
591,Barra Do Bugres,BR,-15.0725,-57.1811,72.64,96,75,0.72,broken clouds
592,San Pedro,PH,14.35,121.0167,87.35,64,65,15.01,broken clouds
593,Tchibanga,GA,-2.85,11.0333,72.99,96,78,1.39,broken clouds
594,Daru,PG,-9.0763,143.2092,82.08,81,77,10.07,broken clouds
595,Nauta,PE,-4.5061,-73.5757,70.34,99,64,2.04,broken clouds
596,Black Diamond,US,47.3087,-122.0032,35.92,94,100,6.71,overcast clouds
597,Beira,MZ,-19.8436,34.8389,78.31,83,49,7.34,light rain
598,Banda Aceh,ID,5.5577,95.3222,80.73,79,100,10.25,overcast clouds
599,Tombouctou,ML,20.0,-3.0,75.99,9,100,14.05,overcast clouds
600,Walvis Bay,NA,-22.9575,14.5053,64.51,82,82,1.99,broken clouds
601,Kurilsk,RU,45.2333,147.8833,30.65,75,55,11.7,broken clouds
602,Monte Carmelo,BR,-18.7247,-47.4986,65.48,90,34,3.47,scattered clouds
603,Podporozhye,RU,60.9112,34.1706,-0.27,100,83,2.28,broken clouds
604,Terrace,CA,54.5163,-128.6035,36.0,98,100,2.95,light rain
605,Arica,CL,-18.475,-70.3042,72.41,79,100,3.27,overcast clouds
606,Old Bridge,US,40.4148,-74.3654,31.57,53,59,7.07,broken clouds
607,Hami,CN,42.8,93.45,42.4,25,99,2.44,overcast clouds
608,Batagay,RU,67.6333,134.6333,-6.2,93,100,1.52,overcast clouds
609,Krasnogorsk,RU,55.8225,37.3181,30.25,68,75,11.18,broken clouds
610,Xuanwu,CN,32.069,118.8138,61.81,32,0,7.74,clear sky
611,Scarborough,GB,54.2797,-0.4044,38.37,80,46,18.16,scattered clouds
612,Mahajanga,MG,-15.7167,46.3167,77.07,88,100,8.57,light rain
613,Vila Do Maio,CV,15.1333,-23.2167,68.4,68,45,24.02,scattered clouds
614,Tevriz,RU,57.509,72.4042,24.44,85,50,9.71,scattered clouds
615,Bud,US,39.447,-86.1758,26.71,67,11,5.41,few clouds
616,Camabatela,AO,-8.1881,15.375,63.73,95,92,1.54,overcast clouds
617,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,73.15,99,100,1.95,light rain
618,Tobermory,CA,45.2501,-81.6665,28.31,80,100,25.28,overcast clouds
619,Port-Gentil,GA,-0.7193,8.7815,82.06,79,29,8.84,scattered clouds
620,Bayburt,TR,40.2589,40.2278,32.34,80,100,1.68,overcast clouds
621,Sabang,ID,5.8933,95.3214,78.93,85,100,17.69,moderate rain
622,Port Hardy,CA,50.6996,-127.4199,42.76,93,100,16.6,moderate rain
623,Ngunguru,NZ,-35.6167,174.5,68.05,76,61,9.55,broken clouds
624,Gloggnitz,AT,47.6749,15.9389,31.26,85,82,4.92,broken clouds
625,Viedma,AR,-40.8135,-62.9967,67.3,41,0,9.75,clear sky
626,Pimentel,PE,-6.8367,-79.9342,71.71,79,99,9.64,overcast clouds
627,Kapiri Mposhi,ZM,-13.9652,28.6809,65.79,91,97,5.82,overcast clouds
628,George Town,MY,5.4112,100.3354,84.13,65,40,9.22,moderate rain
629,Doka,SD,13.5167,35.7667,77.79,36,8,10.27,clear sky
630,Arlit,NE,18.7369,7.3853,64.42,14,0,0.98,clear sky
631,Fort Nelson,CA,58.8053,-122.7002,9.99,85,100,8.05,light snow
632,Bialystok,PL,53.1333,23.15,30.87,67,66,7.61,broken clouds
633,Rundu,NA,-17.9333,19.7667,70.02,68,36,3.53,light rain
634,Yeppoon,AU,-23.1333,150.7333,81.03,72,58,11.61,broken clouds
635,Vila,PT,42.0304,-8.1588,35.29,95,27,3.85,scattered clouds
636,Tanout,NE,14.9709,8.8879,58.33,18,0,12.35,clear sky
637,Kungurtug,RU,50.5994,97.5228,16.99,64,78,8.59,broken clouds
638,Llangefni,GB,53.2556,-4.3106,35.51,79,0,5.1,clear sky
639,Lander,US,42.833,-108.7307,16.61,67,0,3.44,clear sky
640,Chanika,TZ,-5.4167,38.0167,73.51,85,97,1.3,overcast clouds
641,Te Anau,NZ,-45.4167,167.7167,64.42,46,1,1.77,clear sky
642,Nouakchott,MR,18.0858,-15.9785,62.02,70,0,16.82,clear sky
643,Jawhar,SO,2.7809,45.5005,84.69,54,70,13.0,broken clouds
644,Srednekolymsk,RU,67.45,153.6833,-6.95,96,100,3.62,overcast clouds
645,Stornoway,GB,58.2093,-6.3865,38.28,96,86,6.78,light rain
646,Erzin,TR,36.9559,36.2,54.79,76,51,0.72,broken clouds
647,Aykhal,RU,66.0,111.5,4.26,76,100,5.64,overcast clouds
648,Poum,NC,-20.2333,164.0167,80.26,85,100,11.63,overcast clouds
649,Umm Lajj,SA,25.0213,37.2685,68.04,53,0,10.13,clear sky
650,Marondera,ZW,-18.1853,31.5519,64.72,67,10,6.2,clear sky
651,Chippewa Falls,US,44.9369,-91.3929,21.04,88,11,10.83,few clouds
652,Brownsville,US,25.9018,-97.4975,46.98,93,100,10.36,overcast clouds
653,Monrovia,LR,6.3005,-10.7969,78.12,84,34,8.84,light rain
654,China,MX,25.7,-99.2333,41.77,79,3,8.3,clear sky
655,Kununurra,AU,-15.7667,128.7333,87.19,64,100,16.31,overcast clouds
656,Florianopolis,BR,-27.6146,-48.5012,72.41,91,40,5.79,scattered clouds
657,Talkha,EG,31.0539,31.3779,52.2,67,64,1.07,broken clouds
658,Washington,US,47.5001,-120.5015,26.89,96,100,3.09,light snow
659,Bathsheba,BB,13.2167,-59.5167,77.61,88,75,12.66,broken clouds
660,Tura,IN,25.5198,90.2201,79.14,28,0,6.44,clear sky
661,Samarai,PG,-10.6167,150.6667,86.38,67,94,7.94,overcast clouds
662,Portmore,JM,17.9702,-76.8672,69.89,93,10,3.96,clear sky
663,Belaya Gora,RU,68.5333,146.4167,-8.03,96,97,4.41,overcast clouds
664,Baherden,TM,38.4362,57.4316,57.09,75,100,6.53,overcast clouds
665,Aleksandrovskoye,RU,44.7142,43.0008,44.74,83,100,14.74,overcast clouds
666,Bitung,ID,1.4451,125.1824,84.36,68,94,13.91,overcast clouds
667,Dicabisagan,PH,17.0818,122.4157,76.86,86,96,6.42,overcast clouds
668,Naze,JP,28.3667,129.4833,59.13,60,0,12.57,clear sky
669,Providencia,MX,28.7167,-111.5833,55.47,50,20,13.42,few clouds
670,Fort Oglethorpe,US,34.949,-85.2569,42.71,92,100,4.61,moderate rain
671,Sobolevo,RU,54.4299,31.8996,22.03,91,91,7.27,overcast clouds
672,Wahiawa,US,21.5028,-158.0236,67.69,87,22,3.56,few clouds
673,Glendive,US,47.1053,-104.7125,23.18,78,51,12.26,broken clouds
674,Igbaras,PH,10.7157,122.2657,89.33,49,94,18.57,overcast clouds
675,Taltal,CL,-25.4,-70.4833,65.03,87,62,4.9,broken clouds
676,Corinth,GR,37.9407,22.9573,58.62,87,100,8.23,overcast clouds
677,Mahibadhoo,MV,3.7833,72.9667,82.38,75,38,12.1,scattered clouds
678,Ufimskiy,RU,56.7084,58.0517,32.18,97,100,5.01,light snow
679,Nargana,PA,9.4428,-78.5906,77.5,80,59,14.18,broken clouds
680,Ballina,AU,-28.8667,153.5667,73.74,90,100,17.63,light rain
681,Saint-Pierre,RE,-21.3393,55.4781,80.89,76,96,6.13,overcast clouds
682,Mabaruma,GY,8.2,-59.7833,71.47,98,96,3.2,overcast clouds
683,Wakkanai,JP,45.4094,141.6739,29.1,55,11,22.03,few clouds
684,Madang,PG,-5.2246,145.7966,79.93,88,100,4.94,light rain
685,Tautira,PF,-17.7333,-149.15,84.0,76,18,16.8,few clouds
686,Port-De-Bouc,FR,43.4,4.9833,47.1,60,1,4.7,clear sky
687,Tuatapere,NZ,-46.1333,167.6833,58.8,56,0,8.77,clear sky
